store_id,store_name,address,city,account,district,region,lat,lng,category,annual_sales_usd,lines_per_store,fsm,covered,source,rating,review_count,price_level,phone,opening_hours,website,poi_count,place_id,business_status,google_types
34910603_CN95990,BRJS SALES -RUSTAQ,"SULTANAT OF OMAN, P.O BOX -0, P.O BOX -0, RUSTAQ, AL BATINAH SOUTH,",Rustaq,MT,,Barka,23.48554581,57.45520694,Discounters,23687.008,72.5,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNA9282,AL BEDIYA SHOPPING - BIDIYA,"NORTH BATINAH,AL-SUWAIQ,AL BIDIYAH,316,61,SULTANATE OF OMAN",Bidaya,TT,,Barka,23.920384,57.167715,Self Service,"23,593.49",4.5,Shaqsy,True,portfolio,3.7,52,0,,,,0,ChIJifAPPXVkjD4RktIPlYEijWA,,
34910603_CN92203,FAIDH UNITED TRAD & CONT LLC - BARKAT MOUZ,"IZKI, AL DAKHILIYAH,PC:614,POB:184",Barkat Mouz,TT,,Nizwa,22.91707969,57.66562218,Grocery,23143.039,23.375,Jinu,True,portfolio,4.1,38,0,,,,0,ChIJecVbdRZXjj4R_7MDJkalLx4,,
34910603_CN95428,CAPITAL GIFT MARKET - SINAW,"NORTH BATINAH,AL SUWAIQ,AS SUWAYQ,POB:608,PC:112",Sinaw,MT,,Nizwa,22.4852391,58.02756431,Discounters,23140.739,0.0,Jinu,True,portfolio,3.9,12,0,,,,0,ChIJL8uvl6brjz4RJWL3vZBAMVc,,
34910603_CN97613,TAJ AL FALAJ - SHINAS,"NORTH BATINAH, SOHAR,PC:311, POB:303",Shinas,TT,,Sohar,24.74378,56.460853,Self Service,23092.818,41.81818182,Shaqsy,True,portfolio,4.6,33,0,,,,0,ChIJpQ61cADF9D4RUxdQl7ItFvU,,
34910603_CN90167,AL KAMIYANI ENT LLC - FAUD,0,Nizwa,WS+IS,,Nizwa,22.90458113,57.53466739,Wholesale,22620.964,0.0,Jinu,True,portfolio,0.0,0,0,,,,0,ChIJT3LmKUX7jj4R2_WzXFkZhlk,,
34910603_CN95003,ANHAR AL FAYHA HYPER MARKET -MANAH,"MUTTRAH,PC;111, POB:3347",Manah,TT,,Nizwa,22.79173984,57.6112926,Grocery,21821.182,23.11111111,Jinu,True,portfolio,4.3,14,0,,,,0,ChIJkQB0uwT_jj4RNohxPW479vI,,
34910603_CN90393,MAKKAH HYPER MARKET - MUSANNAH,"NORTH BATINAH,AL SUWAIQ,ATH THARMAD PC:314,POB:331",Musannah,TT,,Barka,23.74516124,57.6201602,Self Service,21800.219,26.22222222,Shaqsy,True,portfolio,3.8,73,0,,,,0,ChIJ7zFrtSI1jD4RCb3mMBKPEug,,
34910603_CN95460,AL MARJAN DISCOUNT CENTRE - BIDAYA,"SOUTH BATINAH,BARKA,320,988,SULTANATE OF OMAN",Bidaya,MT,,Barka,24.342079,56.731594,Discounters,21406.162,0.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNH523,HAMEED SAWELIUM SALEM - ABU ABALI,0,Abu Bali,TT,,Barka,23.73582223,57.67714783,Grocery,21137.428,5.333333333,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN99292,MARTOO HYPERMARKET - RUSTAQ,"MUSCAT,AL SEEB,AL KHAWD,329,479,MUSCAT,SULTANATE OF OMAN",Rustaq,MT,,Barka,23.433569,57.421224,Discounters,20902.535,50.42857143,Shaqsy,True,portfolio,4.8,16,0,,,,0,ChIJBQP7pmsnjD4R1BK90hTSHwk,,
34910603_CNA577,AUDIOT AL KABURA - KABURAH,0,Khabura,TT,,Sohar,23.97268696,57.09437801,Grocery,20663.063,4.25,Shaqsy,True,portfolio,4.0,2422,0,,,,0,ChIJi3KDvDZ9jD4R1L1It3m-AJs,,
34910603_CN97016,BAVAS HYPERMARKET - SUBAIKY,"NORTH BATINAH, AL SUWAIQ,PC:315,POB:279",Subaikhy,TT,,Barka,23.8386632,57.38163831,Self Service,20377.091,30.33333333,Shaqsy,True,portfolio,4.0,562,0,,,,0,ChIJx_hvB3tEjD4RGE_ud3ReaD0,,
34910603_CNH5350,AL KARAMA HYPER MARKET-KHABOU - KABURAH,"SULTANATE OF OMAN,MUTTRAH,RUWI,PC:112,POB:3593, AL NOOR STREET",Khabura,TT,,Barka,23.97201203,57.09324038,Self Service,20337.354,0.0,Shaqsy,True,portfolio,3.6,198,0,,,,0,ChIJ9wJDIUl9jD4Rqoad3bhkD24,,
34910603_CNA0255,AL AALI SUPER MARKET - KATHARA,0,Khadra,TT,,Barka,23.97488915,57.03708592,Grocery,20126.986,0.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNA1445,AL ANOOD SHOPPING - MUSANNAH,"PC:312,POB:21",Tareef,TT,,Barka,23.7421619,57.62163124,Grocery,20085.543,23.875,Shaqsy,True,portfolio,4.0,96,0,,,,0,ChIJQylSeSI1jD4R0tdFXcYp9zw,,
34910603_CN93185,NAJOOM AL KHALEEJ MARKET-AL BURAYMI,"AL BURAIMI,AL BURAYMI,SULTANATE OF OMAN,POB:346,PC:512",Buraimi,MT,,Sohar,24.25831204,55.7753133,Discounters,19706.202,2.8,Shaqsy,True,portfolio,3.9,317,0,,,,0,ChIJFRzD5Bm0ij4RJwAhugXlksY,,
34910603_CN91121,MARJAN AL HAJAR SHOPPING CENTRE - RUSTAQ,"MUTTRAH,MUSCAT,PC:112, POB:454",Hazem,TT,,Barka,23.56060283,57.44994831,Grocery,19595.056,0.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CND501,DOSTEEN TRADING - SUWAIQ,"NORTH BATINAH,SUWAIQ,PC:311,POB:239",Suwaiq,TT,,Barka,23.82563813,57.42099594,Grocery,"19,538.93",71.33333333,Shaqsy,True,portfolio,4.8,121,0,,,,0,ChIJqfDGBEJFjD4RKH0xqY2Tkpo,,
34910603_CNA595,ABDUL RAHIM HASSAN - MUSANNAH,"BARKA;MOBELA  BIDIYA, PC:316, POB:5",Quraim,TT,,Barka,23.78223126,57.60875565,Grocery,19492.05,8.666666667,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN93374,FOOD MAX HYPERMARKET - MUSANNAH,"SOUTH BATINAH,AL MUSANNA, AT TURAYF,PC:312, POB:3",Musannah,TT,,Barka,23.75261441,57.62460336,Grocery,19177.338,41.75,Shaqsy,True,portfolio,4.0,43,0,,,,0,ChIJZQS8eTU1jD4R3eDxDsgRIHI,,
34910603_CNF0011,FAIROZ AL MADEENA SHOPPING CENTRE - SOHAR,"NORTH BATINAH,LIWA,LIWA,PC:325,POB:291",Palace,TT,,Sohar,24.32250267,56.75793626,Grocery,18932.95,11.0,Shaqsy,True,portfolio,5.0,1,0,,,,0,ChIJb14Fps1diz4R9N_cRFvUSio,,
34910603_CNA1410,ANWAR  OUHI  HADETHA LL - FALAJ,0,Ouhi,TT,,Sohar,24.39546,56.68054,Grocery,18425.229,3.166666667,Shaqsy,True,portfolio,0.0,0,0,,,,0,ChIJaQ1VPQBPiz4RQ4hKQEL_Mrk,,
34910603_CN98951,LULUAT MUSCAT SHOPPING LIMITED PARTNERSHIP - MUSANNAH,0,Musannah,TT,,Barka,23.775908,57.622608,Grocery,18256.179,6.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNL023,LULU HYPERMARKET - BURAIMI,"SULTANATE OF OMAN,MUSCAT,BOUSHER, SOUTH AL KHUWAIR, PC:130,POB:436",Buraimi,LULU,,Sohar,24.24627955,55.83011611,KEY ACCOUNT,18218.179,142.25,Shaqsy,True,portfolio,4.1,2761,0,,,,0,ChIJt6SkVRG2ij4Rmi6q6c1s4L0,,
34910603_CN95496,AL FADL FOR BUSINESS -MUSANNAH,"SULTANAT OF OMAN, P.O BOX -1245, P. CODE-112, MUSANNA,AL BATINAH SOUTH",Musannah,TT,,Barka,23.75914768,57.64448344,Grocery,18047.071,7.125,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_DD95496,AL FADL FOR BUSINESS -MUSANNAH,0,Musannah,VAN,,Barka,23.762559,57.647833,Self Service,47.572,3.545454545,Saji Jacob,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN91747,AL ANSARI SHOPPING - MUSANNAH,"AL BATINAH,MUSANNA,SULTANATE OF OMAN,PC:312, POB:418",Musannah,TT,,Barka,23.78314911,57.58581854,Grocery,17613.765,11.66666667,Shaqsy,True,portfolio,4.0,62,0,,,,0,ChIJ18-COG9KjD4R0tTN-z0u0TU,,
34910603_CN94837,ATYAB ALDIAYAFA TRADE-MUSANNAH,"AL BATINAH SOUTH,MUSANNA,11,314,SULTANATE OF OMAN",Musannah,TT,,Barka,23.744746,57.64577247,Grocery,17528.941,22.36363636,Shaqsy,True,portfolio,4.6,5,0,,,,0,ChIJURvXgPnLjT4Rq8kwHqwkQz4,,
34910603_CN95653,EMIRATES GIFT MARKET - SINAW,"MUSCAT,SEEB,AL HAIL,MID ROAD,79,SULTANATE OF OMAN,PC:400, POB:88",Sinaw,MT,,Nizwa,22.50720981,58.03648831,Discounters,17473.663,16.22222222,Jinu,True,portfolio,3.8,272,0,,,,0,ChIJj7iihabrjz4RHfvd-PC4hmE,,
34910603_CNK1102,KUBBA HYPERMARKET (SOHAR GATE) - SAHAM,"PC:526,POB:326",Sohar Gate,TT,,Sohar,24.22785016,56.83169868,Self Service,17337.671,34.75,Shaqsy,True,portfolio,4.0,229,0,,,,0,ChIJy0biINNgiz4R9XYFtgDmZbI,,
34910603_CN92243,JANOOB AL MADEENA HYPERMARKET - DIYAN,"NORTH BATINAH, AL SUWAIQ, PC:315,POB:93",Diyan,TT,,Barka,23.89206243,57.25477841,Self Service,16874.599,24.2,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN95986,DAY TO DAY DISCOUNT MARKET LLC-BURAIMI,"SOHAR,SOHAR,NORTH AL BATINAH,851,311,SULTANATE OF OMAN",Buraimi,MT,,Sohar,24.24245302,55.85817603,Discounters,16604.81,9.5,Shaqsy,True,portfolio,4.3,591,0,,,,0,ChIJ-7rVj0TJij4Rm_EokulsV1k,,
34910603_CN94627,AL NAWA AL JADEEDAH LLC-2-HAFEET,"NORTH BATINAH,SAHAM,HAFIT,PC:326, POB:628",Hijary,TT,,Sohar,24.05212307,56.97041901,Grocery,16556.324,44.90909091,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNN1305,HOOR AL AIN HYPERMARKET - HO - RUSTAQ,"AL IRAQI,AL RUSTAQ,POB:46,PC:318, SULTANATE OF OMAN",Rustaq,TT,,Barka,23.48330722,57.45344003,Self Service,16236.152,63.83333333,Shaqsy,True,portfolio,3.9,235,0,,,,0,ChIJ_3nDkAcmjD4R7XfOC_zCXzI,,
34910603_CNK5201,AL JAHWARI TRDG-KHALFAN SAIF - DIYAN,"POB:231,PC:316,AL BATINA NORTH, SUWAIQ,SULTANATE OF OMAN",Dhiyan,TT,,Barka,23.8944391,57.2462822,Grocery,16185.012,0.0,Shaqsy,True,portfolio,4.0,83,0,,,,0,ChIJi-h7xahnjD4RLKYKvOv9LV4,,
34910603_CN94484,SAFA AL KHADRA HYPERMARKET-KADRA,"NORTH BATINAH,AL SUWAIQ,KHADRA,AL SAAD, PC:315, POB:322",Barka,TT,,Barka,23.8565477,57.3337479,Self Service,15972.822,28.83333333,Shaqsy,True,portfolio,5.0,2,0,,,,0,ChIJIybTTMFDjD4R7q6tX7iq-oE,,
34910603_CN91659,AL MELAZ HYPERMARKET - MUSANNAH,"BATINA,MUSANAA,PC:312, POB:152",Musannah,TT,,Barka,23.78790478,57.57479411,Grocery,15874.442,14.88888889,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN90308,AL AMEER SHOPPING CENTER LLC - IZKI,"IZKI, AL DAKHILIYAH, POB:620, POB:444",Sumail,MT,,Nizwa,22.93077719,57.77725317,Discounters,15872.982,5.0,Jinu,True,portfolio,3.3,11,0,,,,0,ChIJEwWO3_hQjj4RxHDF-s-STRc,,
34910603_CNS514,DUKAN MART - SUWAIQ,0,Subaikhy,TT,,Barka,23.832857,57.424659,Grocery,15872.175,0.0,Shaqsy,True,portfolio,3.7,67,0,,,,0,ChIJN8e1os1FjD4RHIoXUq29b2U,,
34910603_CN8371,AL JAZEERA INTERNATIONAL LLC LLC - SOHAR,"NORTH BATINAH, SOHAR,PC:311,POB:399,SULTANATE OF OMAN",Sohar Gate,TT,,Sohar,24.380068,56.70820661,Grocery,15704.264,0.0,Shaqsy,True,portfolio,4.0,38,0,,,,0,ChIJx8LPNRBFiz4RNxDch0DaLAk,,
34910603_CN90595,NAKHLA AL WADI SHOPPING CENTER - THARMAD,"PC:318, POB:517,THAMRT",Tharmad,TT,,Barka,23.79183142,57.51792359,Grocery,15610.48,0.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNI003,IBRAHIM KHUDA BAKSH TRADG - BURAIMI,"AL BURAIMI,PC:512, POB:18",Buraimi,WS+IS,,Sohar,24.25803117,55.79632183,Wholesale,15470.664,0.0,WS,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN91000,AL WIAAM HYPERMARKET  - SUWAIQ,"NORTH BATINAH,AL SUWAIQ,AS SUWQYQ,SULTANATE OF OMAN,PC:315",Suwaiq,TT,,Barka,23.81832226,57.42153231,Grocery,15440.793,61.33333333,Shaqsy,True,portfolio,4.4,15,0,,,,0,ChIJHVyPsWRFjD4RBxIZCOVJ_iw,,
34910603_CN94706,BASAMAT AL BADIA TRADING LLC - DIYAN,"NORTH BATINAH, AL KHABURA, PC:121,POB:326",Dhiyan,TT,,Barka,23.90409193,57.21315903,Grocery,15381.023,33.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN90014,RAWABI SINAW UNITED - SINAW,"AL SHARQIYA,IBRA,SULTANATE OF OMAN,PC:400, POB:418",Nizwa,TT,,Nizwa,22.49583957,58.02666148,Grocery,15129.203,6.25,Jinu,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNE405,AL EWAN INTERNATIONAL LLC  II - FALAJ,"NORTH BATINAH,SOHAR, PC:319, POB:231",Falaj,TT,,Sohar,24.43525263,56.60813028,Self Service,15037.692,40.45454545,Shaqsy,True,portfolio,3.9,696,0,,,,0,ChIJp6_z5QpJiz4RFLne_94xpkg,,
34910603_CNH014,HALA  HAYPERMARKET - BIDIYA,"SOUTH BATINAH,AL RUSTAQ,PC:329, POB:31",Dhiyan,TT,,Barka,23.90092629,57.22047472,Self Service,14695.151,37.58333333,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN91184,LAVENDER HYPERMARKET - MUSANNAH,"SOUTH BATINAH,AL MUSANNA,AT TURAYF,312,3,SULTANATE OF OMAN",Barka,TT,,Barka,23.75282003,57.62450905,Grocery,14686.406,0.0,Shaqsy,True,portfolio,4.0,1208,0,,,,0,ChIJ7_EqsjQ1jD4RcnNCtZdGH2Q,,
34910603_CN5945,SAIF MOHD SAIF AL KHARUSI - AWABI,0,Awabi,TT,,Barka,23.31598732,57.54136069,Grocery,14534.955,9.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN93289,SOROUH AL MASNA INTERATIONAL LLC-MUSANNAH,"SULTANANE OF OMAN, POST BOX -191, POSTAL CODE -326, MULADHA, AL BATINAH SOUTH",Musannah,MT,,Barka,23.7579273,57.5931069,Discounters,14524.322,20.33333333,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN99201,FRUIT OASIS HYPERMARKET - RUSTAQ,"AL RUSTAQ, SOUTH BATINAH GOVERNORATE, OMAN",Rustaq,MT,,Barka,23.484103,57.453719,Discounters,14325.299,51.75,Shaqsy,True,portfolio,5.0,3,0,,,,0,ChIJ7fdGHwAnjD4R4o6oqMHXwpk,,
34910603_CNA231,AL FALAJ SHOPPING CENTRE - SOHAR,"NORTH BATINAH, SOHAR,PC:311, POB:303",Falaj,TT,,Sohar,24.42011959,56.61848373,Self Service,14285.161,63.08333333,Shaqsy,True,portfolio,4.0,1900,0,,,,0,ChIJUZEExHlJiz4R9qgFRDfgV2Q,,
34910603_CND505,ALBLGA SHOPPING CENTER - SUBAIKY,"POB:315,PC:315,AL BATINA SUWAIQ,SULTANATE OF OMAN",Subaikhy,TT,,Barka,23.83884535,57.3778248,Grocery,14206.852,7.875,Shaqsy,True,portfolio,4.0,562,0,,,,0,ChIJx_hvB3tEjD4RGE_ud3ReaD0,,
34910603_CN92529,WAHA AL BURAIMI SUPER MARKET LLC- BURAIMI,"SULTANATE OF OMAN, 300, 512, AL BURAIMI,",Buraimi,TT,,Sohar,24.24330442,55.77413045,Grocery,14142.019,0.0,Shaqsy,True,portfolio,3.9,145,0,,,,0,ChIJ3ygBsqa2ij4RzuqfwuA9yj0,,
34910603_CN95960,ATAYA SHOPPING CENTER- SAHAM,"SULTANTE OF OMAN, P.O BOX-3, P. CODE-312, SAHAM, AL BATINAH NORTH",Saham,MT,,Sohar,24.13627437,56.88222659,Discounters,14133.053,5.833333333,Shaqsy,True,portfolio,3.9,628,0,,,,0,ChIJY4IapeRiiz4RBeIdw2y_feQ,,
34910603_CN96009,GREEN HOUSE SHOPPING CENTER LLC - AL SUWAIQ,"SULTANTE OF OMAN, P.O BOX-261, P. CODE-315, KADRA, AL BATINAH NORTH",Suwaiq,MT,,Barka,23.85514807,57.33591902,Discounters,13954.178,6.4,Shaqsy,True,portfolio,4.0,555,0,,,,0,ChIJyR0uWhhDjD4RSnKNghAxSsA,,
34910603_CNM522,AL HIBA SHOPPING CENTER - MULADHA,0,Mualdah,TT,,Barka,23.74962392,57.57708204,Grocery,13473.613,9.454545455,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN95635,AL BATINA GIFT MARKET-SOHAR GATE,"SULTANANE OF OMAN, POST BOX -0, POSTAL CODE -311, SOHAR, NEAR LULU SOHAR AL BATINAH NORTH",Sohar,MT,,Sohar,24.33719479,56.72862448,Discounters,13356.832,0.0,Shaqsy,True,portfolio,3.8,486,0,,,,0,ChIJiQRqg8FEiz4RwbTOStzeAqs,,
34910603_CN95605,AL BARARY HYPERMARKET - DIYAN,"SULTANANE OF OMAN, P.O BOX -309, P. CODE-311,SUWAIQ ,AL BATINAH SOUTH,",Suwaiq,TT,,Barka,23.89420898,57.24729977,Grocery,13224.586,17.5,Shaqsy,True,portfolio,4.2,34,0,,,,0,ChIJp2kJqqNnjD4RTWolDqKe3Yc,,
34910603_CN5789,SOHAR GIFT MKT-NO-2-SOHAR,"SULTANANE OF OMAN, P.O BOX -0,P. CODE-0,SOHAR,AL BATINAH NORTH",Sohar,MT,,Sohar,24.34203977,56.73162396,Discounters,13207.723,0.0,Shaqsy,True,portfolio,4.1,130,0,,,,0,ChIJ_5rGQL1Fiz4RpTtKsQ0mMsU,,
34910603_CN94019,MUSCAT SHOPPING-FIRQ - NIZWA TYMSA,"AL SEEB,SOUTH AL HAYL, PC:114, POB:1866",Izki,TT,,Nizwa,22.8816891,57.5420356,Grocery,12928.57,0.0,Jinu,True,portfolio,4.3,679,0,,,,0,ChIJkcVYPsj7jj4R2ltdktdC8xs,,
34910603_CN96919,SALMAN AL RUMH - RUSTAQ,"POB:318,PC:318,RUSTAQ,SOUTH AL BATINAH,SULTANATE OF OMAN",Rustaq,TT,,Barka,23.3991443,57.4192738,Grocery,12874.09,6.285714286,Shaqsy,True,portfolio,4.3,1399,0,,,,0,ChIJJQGQbX2djj4RudDIJygRGc8,,
34910603_CN95119,STAR SAIHOOTH HYPERMARKET-SAHAM,"NORTH BATINAH, SHINAS, AL FALAJ,PC:322,POB:4",Saham,TT,,Sohar,24.13026319,56.85198845,Self Service,12867.421,26.36363636,Shaqsy,True,portfolio,4.1,150,0,,,,0,ChIJJaEiW_Zjiz4RQ5WGNaISgBE,,
34910603_CN95741,AL ANSARI SHOPPING -THARMAD,"AL BATINAH,MUSANNA,SULTANATE OF OMAN,PC:312, POB:418",Tharmad,TT,,Barka,23.82186922,57.50605444,Grocery,12745.488,7.285714286,Shaqsy,True,portfolio,4.6,9,0,,,,0,ChIJE9xS69dJjD4R_cv2llp6n1A,,
34910603_CN97299,HAIL HYPERMARKET - LIWA,"AL BATINAH NORTH,LIWA,LIWA,325,32,SULTANATE OF OMAN",Liwa,TT,,Sohar,24.52160088,56.5401216,Grocery,"12,493.97",3.5,Shaqsy,True,portfolio,3.8,164,0,,,,0,ChIJ9TgqZEo1iz4R3FZVusk0-60,,
34910603_CN99360,AL JAHRA HYPERMARKET - DIYAN,"NORTH BATINAH,AL KHABURA,PC:326,POB:429",Diyan,TT,,Barka,23.896711,57.242212,Grocery,"12,489.51",64.33333333,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN92494,NOOR AL EZZA SHOPPING CENTRE - BIDAYA,"AL BATINAH,SUWAIQ,SULTANATE OF OMAN,PC:316, POB:179",Bidaya,TT,,Barka,23.90595515,57.15539077,Grocery,"12,403.91",31.25,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN95712,ADHWAH MAHARA TRAD & CONT-MAHARA,"SULTANANE OF OMAN, P.O BOX -312, P. CODE-215, AL MUSANNAH, AL BATINAH SOUTH",Mahara,TT,,Barka,23.745371,57.621674,Grocery,12361.474,15.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN90935,AL JAZEERA INTERNATIONAL LLC - AL AQARA,"NORTH BATINAH, SOHAR,PC:311,POB:399,SULTANATE OF OMAN",Agar,TT,,Sohar,24.80011804,56.44200457,Grocery,12241.981,54.41666667,Shaqsy,True,portfolio,3.8,198,0,,,,0,ChIJRaLs5E7C9D4RZhjS4JMMjc4,,
34910603_CNJ527,WADI AL JUNAINA TRDG LLC - MUSANNAH,0,Musannah,MT,,Barka,23.74998704,57.62340895,Discounters,"11,990.02",13.625,Shaqsy,True,portfolio,3.6,69,0,,,,0,ChIJ2V1CxD01jD4Rx5VTi6Hr6wc,,
34910603_CN94443,TAJ HYPERMARKET-SUBAIKY - SUWAIQ,"NORTH BATINAH, AL SUWAIQ,PC:315,POB:279",Subaikhy,TT,,Barka,23.8386632,57.38163831,Self Service,11829.653,0.0,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNF1062,GULF MOUNTAIN FATHIMA SHOPPING - MULADHA,"BOUSHER, SOUTH ALUDHAYABATH,PC:113,POB:643",Muladha,TT,,Barka,23.75191894,57.57660924,Self Service,"11,739.59",29.4,Shaqsy,True,portfolio,3.1,34,0,,,,0,ChIJw7LazPw1jD4R9qe5Zeubq6I,,
34910603_CNK210,AL BAYAN SHOPPING - KABURAH,"SULTANATE OF OMAN, NORTH BATINAH, AL-KHABURA, AL KHABURAH, 326, 766.",Sohar,TT,,Sohar,23.93717309,57.13331193,Self Service,"11,644.62",41.25,Shaqsy,True,portfolio,4.7,3,0,,,,0,ChIJTXAcQQBjjD4RD0-CZG3Eqzw,,
34910603_CN92530,NANA HYPER - SOHAR,"ALBATINA,SOHAR,PC:311, POB:0",Sohar,MT,,Sohar,24.35964455,56.74506401,Discounters,11583.392,27.36363636,Shaqsy,True,portfolio,4.2,63,0,,,,0,ChIJOTDRCPFbiz4RFG5Pgby0PDo,,
34910603_CNB1318,AL BADIA HYPERMARKET - SUWAIQ,"NORTH BATINAH, AL SUWAIQ, PC:316, PC:194",Subaikhy,TT,,Barka,23.84024902,57.3811276,Self Service,"11,466.04",46.58333333,Shaqsy,True,portfolio,4.0,562,0,,,,0,ChIJx_hvB3tEjD4RGE_ud3ReaD0,,
34910603_CNA554,AL ARIN TRADING - BIDIYA,"BARKA;MOBELA  BIDIYA, PC:316, POB:5",Bidaya,TT,,Barka,23.91882424,57.17397521,Self Service,11435.724,12.09090909,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN96667,AL EZZA SHOPPING  NEW HUWAIL,"NORTH BATINAH,SAHAM,PC:319, POB:252",New Huwail,TT,,Sohar,24.140222,56.861361,Grocery,"11,368.46",33.5,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNW251,WAHAT SHINAS TRDG STORES - SHINAS,"NORTH BATINAH,SHINAS,SHINAS,POB:222,PC:311, SULTANATE OF OMAN",Shinas,TT,,Sohar,24.74419644,56.46355404,Self Service,11354.149,0.0,Shaqsy,True,portfolio,3.9,282,0,,,,0,ChIJW8OevhrE9D4RrqHDuKNAggI,,
34910603_CNM1229,AL MELAZ SHOPPING CENTRE - MUSANNAH (NEAR AL TAREEF SOUQ R/A),"BATINA,MUSANAA,PC:312, POB:152",Musannah,TT,,Barka,23.74189957,57.64631413,Grocery,"11,204.63",16.375,Shaqsy,True,portfolio,3.9,80,0,,,,0,ChIJuVFaCdXKjT4RtebuJOu1qxw,,
34910603_CN92880,AL ARAB DISCOUNT MARKETS-IZKI,0,Izki,MT,,Nizwa,22.82582999,57.75508191,Discounters,11197.75,3.0,Jinu,True,portfolio,4.1,550,0,,,,0,ChIJ4V80c-lTjj4RK5R0KmENptw,,
34910603_CN95076,MAFAZ AL MUSANNAH TRADING LLC-MUSANNAH,"SULTANATE OF OMAN, AL BATANA , MUSANNAH, 7, 314",Musannah,TT,,Barka,23.76844506,57.68164675,Grocery,11092.776,5.4,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNS511,SOHAR BEACH BAKERY & STORES - MUSANNAH,"SOHAR, NORTH BATINAH,PC:311, POB:197",Musannah,TT,,Barka,23.75717481,57.59970979,Grocery,"11,075.29",0.0,Shaqsy,True,portfolio,3.7,93,1,,,,0,ChIJ-6-CaZs1jD4Rqaofe2N1DjM,,
34910603_CNN1308,NATIONAL MARKET SHOPPING-FALAJ,"AL BATINA,SOHAR, FALAJ AL QABAEL,SULTANATE OF OMAN,PC:322, POB:399",Falaj,TT,,Sohar,24.4242043,56.61277573,Self Service,11038.674,0.0,Shaqsy,True,portfolio,4.1,169,0,,,,0,ChIJaWH1LwRJiz4RhCOegMpoyqM,,
34910603_CN96795,AHLAIN INTERNATIONAL - SUWAIQ,"MUTTRAH,MINA ALFAHAL PC:116, POB:92",Suwaiq,TT,,Barka,23.8096635,57.4620615,Grocery,10940.403,9.4,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNA0266,AL SHAMS INTL SHOPPING LLC - WUDAM,"AL DAKHILIA, MUSSANNA, WUDAM AL SAHIL,PC:327,POB:614, SULTANATE OF OMAN",Wudam,TT,,Barka,23.80184953,57.55193423,Grocery,10940.287,8.2,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CN90189,AL SOOR STAR TRADING-MUSANNAH,0,Muragha,TT,,Barka,23.75137684,57.66502377,Grocery,"10,925.46",12.85714286,Shaqsy,True,portfolio,0.0,0,0,,,,0,,,
34910603_CNZ2123,AL JAZEERA INTERNATIONAL LLC LLC - TAREEF 2,"NORTH BATINAH, SOHAR,PC:311,POB:399,SULTANATE OF OMAN",Sohar,TT,,Sohar,24.380088,56.70818278,Grocery,"10,900.30",74.08333333,Shaqsy,True,portfolio,4.0,38,0,,,,0,ChIJx8LPNRBFiz4RNxDch0DaLAk,,
34910603_CN96552,AL SALAMA HYPERMARKET - MUSANNAH,"SOUTH BATINAH,AL-MUSANNA,AL MUSANNAH,315,4,SULTANATE OF OMAN",Musannah,TT,,Barka,23.77878323,57.53481643,Self Service,10712.018,17.6,Shaqsy,True,portfolio,4.2,33,0,,,,0,ChIJ1dn9h3tJjD4RKSRsDt0iHy4,,
